video_uid,conversation_uid,conversation_id,level_label,_role,_turn_order,_conversation_time,_embedding_row
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4255,0.3,1295
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4256,0.35,1296
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4257,0.4,1297
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4261,0.45,1298
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4262,0.5,1299
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4265,0.55,1300
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4266,0.6,1301
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4273,0.65,1302
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4274,0.7,1303
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4279,0.75,1304
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4280,0.8,1305
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4292,0.85,1306
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4294,0.9,1307
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4302,0.95,1308
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4305,1.0,1309
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4308,0.0,1310
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4309,0.043478260869565216,1311
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4310,0.08695652173913043,1312
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4311,0.13043478260869565,1313
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4314,0.17391304347826086,1314
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4315,0.21739130434782608,1315
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4317,0.2608695652173913,1316
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4323,0.30434782608695654,1317
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4324,0.34782608695652173,1318
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4328,0.391304347826087,1319
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4331,0.43478260869565216,1320
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4338,0.4782608695652174,1321
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4339,0.5217391304347826,1322
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4342,0.5652173913043478,1323
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4343,0.6086956521739131,1324
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4351,0.6521739130434783,1325
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4352,0.6956521739130435,1326
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4353,0.7391304347826086,1327
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4365,0.782608695652174,1328
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4377,0.8260869565217391,1329
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4380,0.8695652173913043,1330
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4386,0.9130434782608695,1331
nano,nano::wired_nano_14,wired_nano_14,undergraduate,expert,4388,0.9565217391304348,1332
nano,nano::wired_nano_14,wired_nano_14,undergraduate,partner,4392,1.0,1333
nano,nano::wired_nano_15,wired_nano_15,graduate,expert,4394,0.0,1334
nano,nano::wired_nano_15,wired_nano_15,graduate,partner,4396,0.125,1335
nano,nano::wired_nano_15,wired_nano_15,graduate,expert,4399,0.25,1336
nano,nano::wired_nano_15,wired_nano_15,graduate,partner,4400,0.375,1337
nano,nano::wired_nano_15,wired_nano_15,graduate,expert,4403,0.5,1338
nano,nano::wired_nano_15,wired_nano_15,graduate,partner,4404,0.625,1339
nano,nano::wired_nano_15,wired_nano_15,graduate,expert,4409,0.75,1340
nano,nano::wired_nano_15,wired_nano_15,graduate,partner,4412,0.875,1341
nano,nano::wired_nano_15,wired_nano_15,graduate,expert,4417,1.0,1342
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4428,0.0,1343
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4430,0.07142857142857142,1344
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4446,0.14285714285714285,1345
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4450,0.21428571428571427,1346
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4462,0.2857142857142857,1347
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4467,0.35714285714285715,1348
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4475,0.42857142857142855,1349
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4478,0.5,1350
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4492,0.5714285714285714,1351
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4493,0.6428571428571429,1352
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4496,0.7142857142857143,1353
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4500,0.7857142857142857,1354
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4506,0.8571428571428571,1355
nano,nano::wired_nano_16,wired_nano_16,expert,partner,4508,0.9285714285714286,1356
nano,nano::wired_nano_16,wired_nano_16,expert,expert,4509,1.0,1357
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4595,0.0,1358
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4596,0.03333333333333333,1359
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4598,0.06666666666666667,1360
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4603,0.1,1361
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4604,0.13333333333333333,1362
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4612,0.16666666666666666,1363
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4613,0.2,1364
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4619,0.23333333333333334,1365
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4620,0.26666666666666666,1366
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4623,0.3,1367
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4624,0.3333333333333333,1368
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4626,0.36666666666666664,1369
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4628,0.4,1370
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4631,0.43333333333333335,1371
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4633,0.4666666666666667,1372
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4634,0.5,1373
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4635,0.5333333333333333,1374
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4638,0.5666666666666667,1375
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4639,0.6,1376
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4645,0.6333333333333333,1377
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4646,0.6666666666666666,1378
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4647,0.7,1379
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4648,0.7333333333333333,1380
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4649,0.7666666666666667,1381
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4650,0.8,1382
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4653,0.8333333333333334,1383
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4654,0.8666666666666667,1384
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4655,0.9,1385
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4657,0.9333333333333333,1386
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,partner,4658,0.9666666666666667,1387
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,expert,4660,1.0,1388
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4668,0.0,1389
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4669,0.058823529411764705,1390
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4674,0.11764705882352941,1391
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4675,0.17647058823529413,1392
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4676,0.23529411764705882,1393
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4677,0.29411764705882354,1394
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4684,0.35294117647058826,1395
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4685,0.4117647058823529,1396
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4696,0.47058823529411764,1397
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4697,0.5294117647058824,1398
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4698,0.5882352941176471,1399
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4700,0.6470588235294118,1400
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4702,0.7058823529411765,1401
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4703,0.7647058823529411,1402
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4717,0.8235294117647058,1403
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4718,0.8823529411764706,1404
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,partner,4721,0.9411764705882353,1405
nuclear,nuclear::wired_nuclear_13,wired_nuclear_13,teenager,expert,4722,1.0,1406
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4726,0.0,1407
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4727,0.045454545454545456,1408
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4734,0.09090909090909091,1409
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4736,0.13636363636363635,1410
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4737,0.18181818181818182,1411
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4748,0.22727272727272727,1412
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4751,0.2727272727272727,1413
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4777,0.3181818181818182,1414
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4778,0.36363636363636365,1415
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4790,0.4090909090909091,1416
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4794,0.45454545454545453,1417
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4797,0.5,1418
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4798,0.5454545454545454,1419
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4809,0.5909090909090909,1420
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4811,0.6363636363636364,1421
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4817,0.6818181818181818,1422
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4818,0.7272727272727273,1423
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4823,0.7727272727272727,1424
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4824,0.8181818181818182,1425
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4833,0.8636363636363636,1426
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4834,0.9090909090909091,1427
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,partner,4839,0.9545454545454546,1428
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,expert,4840,1.0,1429
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4843,0.0,1430
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4846,0.058823529411764705,1431
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4847,0.11764705882352941,1432
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4849,0.17647058823529413,1433
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4865,0.23529411764705882,1434
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4866,0.29411764705882354,1435
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4871,0.35294117647058826,1436
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4873,0.4117647058823529,1437
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4885,0.47058823529411764,1438
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4886,0.5294117647058824,1439
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4892,0.5882352941176471,1440
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4896,0.6470588235294118,1441
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4905,0.7058823529411765,1442
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4906,0.7647058823529411,1443
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4913,0.8235294117647058,1444
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4916,0.8823529411764706,1445
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,partner,4933,0.9411764705882353,1446
nuclear,nuclear::wired_nuclear_15,wired_nuclear_15,graduate,expert,4938,1.0,1447
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,partner,4940,0.0,1448
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,expert,4943,0.1,1449
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,partner,4944,0.2,1450
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,expert,4948,0.3,1451
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,partner,4952,0.4,1452
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,expert,4956,0.5,1453
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,partner,4958,0.6,1454
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,expert,4961,0.7,1455
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,partner,4963,0.8,1456
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,expert,4973,0.9,1457
nuclear,nuclear::wired_nuclear_16,wired_nuclear_16,expert,partner,4980,1.0,1458
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,4984,0.0,1459
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,4985,0.03333333333333333,1460
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,4986,0.06666666666666667,1461
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,4990,0.1,1462
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,4991,0.13333333333333333,1463
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,4992,0.16666666666666666,1464
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,4993,0.2,1465
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,4998,0.23333333333333334,1466
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,4999,0.26666666666666666,1467
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5001,0.3,1468
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5002,0.3333333333333333,1469
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5003,0.36666666666666664,1470
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5004,0.4,1471
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5006,0.43333333333333335,1472
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5007,0.4666666666666667,1473
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5009,0.5,1474
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5010,0.5333333333333333,1475
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5012,0.5666666666666667,1476
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5013,0.6,1477
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5015,0.6333333333333333,1478
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5016,0.6666666666666666,1479
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5018,0.7,1480
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5019,0.7333333333333333,1481
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5023,0.7666666666666667,1482
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5024,0.8,1483
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5025,0.8333333333333334,1484
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5026,0.8666666666666667,1485
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5027,0.9,1486
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5028,0.9333333333333333,1487
sensing,sensing::wired_sensing_12,wired_sensing_12,child,partner,5030,0.9666666666666667,1488
sensing,sensing::wired_sensing_12,wired_sensing_12,child,expert,5031,1.0,1489
