video_uid,conversation_uid,conversation_id,level_label,trajectory_type,horizon,stage,path_length,direct_displacement,route_efficiency,excess_path_fraction,directional_persistence,turning_cost,backward_movement,backtracking_fraction,monotonic_progress_fraction,future_alignment,pairwise_coverage,centroid_dispersion,resultant_length,coverage_per_path,mean_step_distance,step_distance_sd,step_distance_cv,normalized_acceleration,n_local_windows
astro,astro::wired_astro_15,wired_astro_15,graduate,expert,5,Middle,5.6442265021826294,1.1339721293173541,0.20275523966187356,0.7972447603381264,-0.4540771045260036,0.7270385522630017,0.237720656863726,0.04103073707400902,0.52,0.4888056735639643,1.1756298178083306,0.7593340170348689,0.6420186275127917,0.2087148255638253,1.128845300436526,0.16697202137088465,0.15052214649572826,1.7193641893241989,5
astro,astro::wired_astro_15,wired_astro_15,graduate,joint,3,Beginning,3.165253259592167,1.121664468220031,0.35404565403878335,0.6459543459612167,-0.4322517859772156,0.7161258929886078,0.09716412006116704,0.031618381934810674,0.7916666666666666,0.5500153421432582,1.087514984181684,0.6659527917698699,0.7351673900581176,0.34319133137762353,1.0550844198640559,0.0774248092817747,0.07368167281625829,1.6946552352452033,8
astro,astro::wired_astro_15,wired_astro_15,graduate,joint,3,End,3.292150514979343,1.1239548056692512,0.342269895464502,0.657730104535498,-0.4800472236544883,0.7400236118272442,0.09990946153450679,0.03027674575362431,0.5833333333333333,0.5018776005568786,1.1112527215342012,0.6803772374756847,0.7283219357462991,0.33765795256198655,1.0973835049931144,0.08807611930383351,0.07981433237524571,1.7312203622861473,8
astro,astro::wired_astro_15,wired_astro_15,graduate,joint,3,Middle,3.0656726657043514,1.1682285789776308,0.3820821927687286,0.6179178072312714,-0.37785552735419586,0.688927763677098,0.07273147605908777,0.022729838455834324,0.6666666666666666,0.5258427225715565,1.087692832549922,0.6673862951488245,0.7383543545705278,0.35493835264718687,1.0218908885681173,0.13420862739321712,0.13090606910131586,1.6595842968596972,10
astro,astro::wired_astro_15,wired_astro_15,graduate,joint,5,Beginning,5.173575154802228,1.1606195514355249,0.2238700948324745,0.7761299051675256,-0.4430443968552726,0.7215221984276363,0.2054589507808696,0.040749223131451684,0.7142857142857143,0.575412255690288,1.0784898297201926,0.6958056487798664,0.7049821112017484,0.2080440419843355,1.0347150309604456,0.09685125350855714,0.09363016470141418,1.7043279914765204,7
astro,astro::wired_astro_15,wired_astro_15,graduate,joint,5,End,5.443666673877117,1.1268065566919963,0.20718264370052084,0.7928173562994791,-0.4738190398766263,0.7369095199383132,0.17379585517607588,0.03167772438916342,0.5142857142857143,0.5261030926738876,1.1195467447419136,0.7224358181643566,0.6862396186153212,0.20562764738293746,1.0887333347754233,0.10893212334289394,0.09961781677715435,1.719423652383123,7
astro,astro::wired_astro_15,wired_astro_15,graduate,joint,5,Middle,5.114786867858631,1.1610469294239398,0.22762150026931124,0.7723784997306887,-0.3889157630455181,0.694457881522759,0.19170266607831754,0.036413659462869286,0.54,0.5063255367077975,1.1073931090715754,0.7167923926398387,0.6922211517840932,0.21663875438002958,1.022957373571726,0.1383566769295972,0.13497247180443317,1.6716057206872192,10
astro,astro::wired_astro_15,wired_astro_15,graduate,partner,3,Beginning,3.405805572271369,1.2388230912762712,0.36404317451738666,0.6359568254826133,-0.49784797271490655,0.7489239863574533,0.11806648841837716,0.03520538792732686,0.6666666666666666,0.5346347787621628,1.1515386487915122,0.7049079256698945,0.6989745210581058,0.3379313568501756,1.1352685240904563,0.09544291418749479,0.08491038045701113,1.7313515580717667,4
astro,astro::wired_astro_15,wired_astro_15,graduate,partner,3,End,3.469064848302246,1.100978701792782,0.3194106037097432,0.6805893962902568,-0.52175398734478,0.76087699367239,0.15633624626665035,0.043132044298532624,0.5833333333333334,0.4742654115165941,1.1368739905998877,0.6961986456280695,0.7136227566640172,0.3281020899381432,1.1563549494340821,0.0606935685033175,0.05189273831929869,1.740225083041959,4
astro,astro::wired_astro_15,wired_astro_15,graduate,partner,3,Middle,3.382814495090953,1.168522929794267,0.3457997983710655,0.6542002016289346,-0.4968442407050838,0.7484221203525419,0.05071009621851863,0.014777989275191349,0.6666666666666666,0.5221159700635671,1.1351203013527267,0.6953728216598675,0.7178106423063855,0.33566877680484736,1.1276048316969842,0.03506657847440163,0.03128972488608558,1.733399460473974,4
astro,astro::wired_astro_15,wired_astro_15,graduate,partner,5,Beginning,5.654007195760985,1.2578980195188756,0.22253931989710365,0.7774606801028963,-0.48252632557174274,0.7412631627858713,0.1544327345921577,0.026666510736338776,0.6,0.5446883007461338,1.164311287453453,0.7514343435904091,0.6520046397365437,0.20593807929784094,1.130801439152197,0.11878493902262866,0.10469364948600673,1.697233641701683,3
astro,astro::wired_astro_15,wired_astro_15,graduate,partner,5,End,5.736783599683313,1.1702867391881202,0.20468308087660939,0.7953169191233905,-0.5280351741703245,0.7640175870851623,0.22971944373518507,0.03932451442643221,0.5333333333333333,0.5104913449532081,1.1440516153775946,0.7377561047825042,0.6700448621772659,0.19953975897406975,1.1473567199366626,0.07664014586580303,0.06630262311459914,1.7356332124807796,3
astro,astro::wired_astro_15,wired_astro_15,graduate,partner,5,Middle,5.563143843885909,1.0372572421223594,0.18667543661883085,0.8133245633811692,-0.5118962860326319,0.755948143016316,0.22259531389648132,0.039912961869541096,0.45,0.5241452306803676,1.1210560360224102,0.7242082345638275,0.6877673786059348,0.20155962356613233,1.1126287687771819,0.05216867704261738,0.04710990695839294,1.7471300080128722,4
astro,astro::wired_astro_16,wired_astro_16,expert,expert,3,Beginning,2.9874500812970832,1.1742014236051614,0.39304470088261684,0.6069552991173832,-0.46333850533547105,0.7316692526677355,0.0,0.0,1.0,0.6261204946668479,1.0417015824264297,0.6380931392000366,0.7674005918703779,0.34869254852089326,0.9958166937656944,0.08299097276424719,0.08333960786539509,1.720951741949504,1
